path,bytes,sha256,git_inclusion
e002_coupler/artifacts/attempt_001/factorial/source/source_019.json,513,b28f23d2c263f4d2e36a1946da7fae4844a60b15f108ddc9e14d19d903c5f640,eligible
e002_coupler/artifacts/attempt_001/factorial/source/source_020.json,513,45600a1b22aa0078f3fdf1217150952e279a398757f7c613b918a83e0f3c4c21,eligible
e002_coupler/artifacts/attempt_001/factorial/source/source_021.json,513,b4e095f3722bc2562664774dc0a712f0cd085c70980affd986ff7af2afcaf9cd,eligible
e002_coupler/artifacts/attempt_001/factorial/source/source_022.json,512,372a338ed0559390ae340f0be29bc265731f39cfcee6c0776c399d078b149736,eligible
e002_coupler/artifacts/attempt_001/factorial/source/source_023.json,512,a03e71afa61e10ae7f723910b92d27c3b9bbbdeffa7ca9dfe3aff5586e1b2ca0,eligible
e002_coupler/artifacts/attempt_001/factorial/source/source_024.json,513,223e2d6525954bf99600276772a5cb8669a5c097d7b438d42a4eae90b6e853b8,eligible
e002_coupler/artifacts/attempt_001/factorial/source/source_025.json,513,6b19c4eb823b5b07f04ed8f0c8e1ee22a7eb22af23132fa521ed1ea111a4c92a,eligible
e002_coupler/artifacts/attempt_001/factorial/source/source_026.json,513,4c4bb6d8d2db4dab23b7d5f986020af6f99526470cb2b539bdfd249d5f0e6cec,eligible
e002_coupler/artifacts/attempt_001/factorial/source/source_027.json,513,8621438393cc803e9ef758ac1890bcf0b16991072dc83e2db58d3506b43033c0,eligible
e002_coupler/artifacts/attempt_001/factorial/source/source_028.json,513,5e692327e4d39ed8387f1530424a07fdf4d5287293a0768b9da463f0f7419b37,eligible
e002_coupler/artifacts/attempt_001/factorial/source/source_029.json,513,35a4f31f4859caf905bb66c104e8248e88a735ad46107ff2c3c05e89be2b8cc5,eligible
e002_coupler/artifacts/attempt_001/factorial/source/source_030.json,513,c0f09485051472b37a2a50548a9d90bd44ef90accdc20d513db63e3b07bd6808,eligible
e002_coupler/artifacts/attempt_001/factorial/source/source_031.json,512,c12c9648a218dd92d20ce0d4c25919390a5e75b0c3d2980e0d47fe1fed68b9f7,eligible
e002_coupler/artifacts/attempt_001/factorial/states/source/source_000.pt,186144035,1d3da25289730d044e7cd8d297c42e76cb4eb839a15d7356070fed50a8394151,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/source/source_001.pt,186144035,1476c6330878bceed2d4be4932db7aee96d9796d26df548bc93bf41764cfe5f2,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/source/source_002.pt,186144035,e026b6b83fbbcbd20a1c518ee14442ca7199fbd4c19004091cb64b2bb32fc192,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/source/source_003.pt,186144035,6cf36c8dfe54644dec1ac21afa928b2e5d71feaed9e6ce5c7b6661ae01d2e9b3,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/source/source_004.pt,186144035,a7dbb3f9fdc49d7a762553276ca4761756fac573035dd9fcccdf2daaf06f4ef9,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/source/source_005.pt,186144035,330010b0e7429aa0d836865580a8fd9ef686c8b6a18bed7b9f928ccf192856ea,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/source/source_006.pt,186144035,2b887bfd2ce538c63c18e3d4f38fcc6283c4393d0d3a94275a8be0f7c36b0b7d,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/source/source_007.pt,186144035,97b908c1205eab0ab0fb09d3cc45c290eda0b94d83761564834282d4703d3cbc,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/source/source_008.pt,186144035,8ec909dc9031c698e3d644179f13264950573ac80e56fbca5abb723c5a7818f6,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/source/source_009.pt,186144035,17f544f416b61a3e6054d3d09acd80b8956ff62a4e47c99d09421a8aa2b891b6,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/source/source_010.pt,186144035,7bd1e10b4046462d6b5c42050da62d1faddc0ffaaa2091fd3310d2c04d6f9885,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/source/source_011.pt,186144035,2803a66cd5f9f5b084d74faa177cb6ad5bbe08fe55bd3adc554ca0a604f37f18,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/source/source_012.pt,186144035,38bde8b346a841e8a347c5e9cb769a3f4b4e8819d27b4f1192a2adfaef4589df,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/source/source_013.pt,186144035,b337b6de009e7ad522dfb89000ae40ff6d80d917c152d6f688ea187c0983b7e6,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/source/source_014.pt,186144035,e065af82df68e5aa3f0c94ffe9b047f12da44294985733454052fcfb48caeaa2,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/source/source_015.pt,186144035,0a9dc53160664e1bf85f07b9a498c010722c1046503323ee8cb0e86dda824f1b,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/source/source_016.pt,186144035,638dca77325a2e3bf31fdf1fe029d06fb50f1a7371ae3655442e8b3c1095c9ec,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/source/source_017.pt,186144035,20d3086847b03c26fc2b2702f54a687f17aa46de2e62b41a596cdfe083314f9b,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/source/source_018.pt,186144035,8fd2763df88d2f2f2b9ea003c63de6e73a61d1c5ff31d7876b700480cabf6c76,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/source/source_019.pt,186144035,dc5cfbafe9e05a3b106b640a77829291fdba9704e06de5dab0c8eb5ecaba86e8,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/source/source_020.pt,186144035,909657461bb6bbb8536298440bedc47ebb870a740822b118e3b42b7fc4e93359,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/source/source_021.pt,186144035,3998db4df236b5e67d9327194379007d91670a0ae89a6eb9b5bfc99d7b4e55a1,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/source/source_022.pt,186144035,291937b48f57d214f6f39dc10ab146de3ac1f35b3584f3e84aea75cbce9ecbe3,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/source/source_023.pt,186144035,72d6eaad7f0f67c2c028d502dd931664dc7dde6eca262e45e0b9eab5268077d1,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/source/source_024.pt,186144035,79680a395b7b6343972bdb22bbf2c495fc2999de138ca358828264981cfb0672,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/source/source_025.pt,186144035,ddf574f220d16a258672803e00759a5542bb93a52ece9d9d81c97e50bfde729e,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/source/source_026.pt,186144035,7ead402052771a097e30f7003b8a10050f23fed802886c43f7d50352f7706bcf,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/source/source_027.pt,186144035,3dc3345448b797041460fff4e54447745ecb645826b66cdbaccbc6355ffe15c9,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/source/source_028.pt,186144035,b1b8c3942bb511773b070a1baca02ae801cc8e86423127d103eb0fd033df3af8,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/source/source_029.pt,186144035,f716b828783e16a11dfb1615bea592761a93c97eee73d11ec2ba1fe48179aef3,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/source/source_030.pt,186144035,272ba308a4f7c31d56e9f7b481d42cadf8e62bddf33aee88f7f352079aa00a82,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/source/source_031.pt,186144035,d597e1f7051c22a53b43c6a9c653e98fdece10ceec1537e94f8e064a9113385b,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/translated/translated_000.pt,186144035,a1af36480ed49db5c32c6c71a73a650b538ec31bd3d62a972b2d34d98c229e06,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/translated/translated_001.pt,186144035,934c61b894f351ee2143f67326e20bfccd835195ab589bb410e64c16c034dc8f,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/translated/translated_002.pt,186144035,6a12f26da114de614ab503542addd0a13c4aa65add114319efded110da071e9f,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/translated/translated_003.pt,186144035,24ccce283549a80924437203d5674a5fa245ac7e41e21184e10628095f3cbd7d,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/translated/translated_004.pt,186144035,89f189e03b0fa30c30ce481f7405f1c02ae13a8c9d570df838a3a7acb2915d93,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/translated/translated_005.pt,186144035,3cf7a26a8254468af18ae611e283e0b2421b146f61677cc1df1a055088aca020,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/translated/translated_006.pt,186144035,4da517a02140ccd127a0d7b0ba6538654d412db7bab883a4384d22e30ed90f6e,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/translated/translated_007.pt,186144035,8e9ed08d7bd4926e4e700397ded500e839a27012378dcd6f13ccd6a9a96fbc9a,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/translated/translated_008.pt,186144035,313b570a6d38cf4757334233aa116464426f5e488aad89b50c619589ea10aefb,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/translated/translated_009.pt,186144035,4687bc4911cc5a005d9acba0a07d2c6c9b3018e6434e380155ec841195e6ec3f,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/translated/translated_010.pt,186144035,e61207dc7f3d1fc985a96985bd199cf353e5ababf742440080de202fa7de96b6,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/translated/translated_011.pt,186144035,099920f495f4ab2d38c5c6f859abd3cb806e6ef31aaf551b54d4532caf5e292a,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/translated/translated_012.pt,186144035,51254c282d08bd7cb46412629b7ed9e88cc06f7f42af54526c0a2d4bedb03608,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/translated/translated_013.pt,186144035,c92f7dc8d1ba4dfe69d2b28f9cfea8817c0baee4b993ce996d3bb9b96920e7b0,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/translated/translated_014.pt,186144035,0f14900e00449498f1afaa6da059ce860e17b6b8c90a93aa80bb6b2063d0a87e,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/translated/translated_015.pt,186144035,f8dbebe9bfabb8eae1c0f865c95b59092367ea337f4f5357362a643b3d446c79,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/translated/translated_016.pt,186144035,91bf74eb18980340072182b04befe89618f0321598386dc6308d9394bd3e4f42,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/translated/translated_017.pt,186144035,6bba4658d2911da6b8b13a556e0545738ca36f7c49809f522a14eda86c147e86,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/translated/translated_018.pt,186144035,165f8150fb2dc57ca1bfbab48fd3a05d9e733774994aa79280e15c8f9c361277,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/translated/translated_019.pt,186144035,ac430b004b71f24dd42b825a2cbc899b3d09ba9b830bccb2920b28dd9b121375,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/translated/translated_020.pt,186144035,7bad047ad1717ae4d7b9bbea3f3f6f51203954bbfdc57c478f7062b719867603,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/translated/translated_021.pt,186144035,e57259a2199267ed0d4d3f244a7ef57eea840635b85b53932318a5b7387e5d07,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/translated/translated_022.pt,186144035,f46140896a82334263ddd5ef1fbc06e2964403e0523294ff0613e0a8ec7ecc1d,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/translated/translated_023.pt,186144035,3a742c8c3aaecbd1ec93abdc831367619ab143a383f1c32ea73fa80f9327bcf0,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/translated/translated_024.pt,186144035,f81905c383dd03523309d9d8670cca668e12ebd57a2b3b527057ecbb91cddd18,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/translated/translated_025.pt,186144035,ba179aaa0327c889c11333e82010b3dd0a68816d31be1480b7ea8d408b68114e,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/translated/translated_026.pt,186144035,38fe716ad0a1b92a8bb36b73d7f82e748965f5e5133ee443f00c21e87d12c1ca,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/translated/translated_027.pt,186144035,11a0d4e0f1ae6ffbab81fba145befa16e76852c0e828ceda079bd3376b878cef,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/translated/translated_028.pt,186144035,f319cef892072b556600dde6c1a0894976f605b723911f6286b9ca6bf2f2e376,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/translated/translated_029.pt,186144035,71aaf0a6f7b0e0de9c5c551e631b87e9d61d864ec60ff157a9f2f589c2473159,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/translated/translated_030.pt,186144035,b590ac9bbf28eaff0ce03201c19d89d5fc3a38933a8d0b4f74b4d357fdf7ef02,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/states/translated/translated_031.pt,186144035,826d0f7694b62baeba83b883eb4796c2dc6032ddc377334c3a39e70e351396e5,ignored_local_artifact
e002_coupler/artifacts/attempt_001/factorial/translation/translated_000.json,898,ff636c8dac4eda340ca5d049d0a1e46169793af9125e1972141ad4b4db7f3bac,eligible
e002_coupler/artifacts/attempt_001/factorial/translation/translated_001.json,902,3521fc9c44956003192fc56537421354be0d709bad0b6ac58312255184cdb26b,eligible
e002_coupler/artifacts/attempt_001/factorial/translation/translated_002.json,900,4332fe86507dcc516e927c2a760099324402250f9f7bd1b3abf69e53bbf51548,eligible
e002_coupler/artifacts/attempt_001/factorial/translation/translated_003.json,900,93d7bd64d8c34ea72d7f3a1db9679a39c1f84a2b52a0253ad90ff83ef151c113,eligible
e002_coupler/artifacts/attempt_001/factorial/translation/translated_004.json,900,3de2bf9db5a66fdcd3a6f17162cc88decde7f344544dfb8f53a07cf635b003e5,eligible
e002_coupler/artifacts/attempt_001/factorial/translation/translated_005.json,902,96874e1c1f28006db447464634d00102dd36efa62682c837017a4ba465a4052c,eligible
e002_coupler/artifacts/attempt_001/factorial/translation/translated_006.json,902,7a42c93f94f27a7c5c3133fab3d144e939f18c75ef971683653811f1753cb9e6,eligible
e002_coupler/artifacts/attempt_001/factorial/translation/translated_007.json,901,c8b70e7b771da329597ede42cfefd08b9810b20afb7a715df8d402d6a9bb12dd,eligible
e002_coupler/artifacts/attempt_001/factorial/translation/translated_008.json,901,2a69fbc62e62ff62636f0d24d3e309d22f474c0d801a8599cf05d7c7e897cfbc,eligible
e002_coupler/artifacts/attempt_001/factorial/translation/translated_009.json,903,ecee40aea4f8ee1cab664c1b7091c1873b55055eefaf36eacd57700fdf96a190,eligible
e002_coupler/artifacts/attempt_001/factorial/translation/translated_010.json,902,1f31766a2eb338b62cfb1b8514b55d5f49e584d7fd2f4dc68139fc7579e44f4e,eligible
e002_coupler/artifacts/attempt_001/factorial/translation/translated_011.json,902,36857c70a79559e0e5150b44bd26f9165a0b911e1ae0d262d4077e20f98d0c83,eligible
e002_coupler/artifacts/attempt_001/factorial/translation/translated_012.json,901,b878f728c42ffa1e7a5fcd7ec4c378e1e7da406d854b64681dd52354954b8170,eligible
e002_coupler/artifacts/attempt_001/factorial/translation/translated_013.json,901,2562a5197d5b2dcd011d4e2524278e33e1fc25cc318b19b359e20d79e4be2e65,eligible
e002_coupler/artifacts/attempt_001/factorial/translation/translated_014.json,904,8130397d5d8bf127f091508eb03d0f3215ff198e75b87c0f3ead080b3c356308,eligible
e002_coupler/artifacts/attempt_001/factorial/translation/translated_015.json,903,7101f1332728a99c90ac700e33acba81b84e9880f0bf978c6b3636fd569de238,eligible
e002_coupler/artifacts/attempt_001/factorial/translation/translated_016.json,904,51293ea11443c03c261d77d6b2ecd6b6a0dd572a968ae8401a7dcc3a1fa98714,eligible
e002_coupler/artifacts/attempt_001/factorial/translation/translated_017.json,901,4d25b485262371aaa224c481c3ad9aa350af97f2a000074922a29719465d8291,eligible
e002_coupler/artifacts/attempt_001/factorial/translation/translated_018.json,903,73f9c99340575aaf6bb46a954b8e58f03230dfcf4b3b337b6a02a3ef7be1a24b,eligible
e002_coupler/artifacts/attempt_001/factorial/translation/translated_019.json,902,eb0d83610c338c841ce74c2d21a82778ce1a1f399098bfb2ce20350b51563f2d,eligible
e002_coupler/artifacts/attempt_001/factorial/translation/translated_020.json,900,7d0640bb4868dcf6c151ec5bd51f73e32fb87822d969545146fedd721ded0d9b,eligible
e002_coupler/artifacts/attempt_001/factorial/translation/translated_021.json,899,c816c51bb0f508f9e807b84fa7158f691f985e8b3e8e3d22a5a06463a708ad64,eligible
e002_coupler/artifacts/attempt_001/factorial/translation/translated_022.json,903,efc3cfd8305d8cbbb9d678c60ab23c4870dc9823a398aadd650ef24344b5c6f1,eligible
e002_coupler/artifacts/attempt_001/factorial/translation/translated_023.json,903,0cba1e3329921fb638584db6b0aaa80d518dd29e80f4f653059fd4eedf3ae025,eligible
e002_coupler/artifacts/attempt_001/factorial/translation/translated_024.json,902,882209d9a9170f945c01543711cd4f714ff23122d3eb34e70c71706fb866a97e,eligible
e002_coupler/artifacts/attempt_001/factorial/translation/translated_025.json,901,7fac8d674197f645f314e4bfce084099cacb20482e59a45c85397346b37f74aa,eligible
e002_coupler/artifacts/attempt_001/factorial/translation/translated_026.json,902,dd7c3ea6bab5eff9c29ef1542f6ff4ae917d636eb3e9918c4e7618fc75f35676,eligible
e002_coupler/artifacts/attempt_001/factorial/translation/translated_027.json,899,e9f86ed2f3b50103d364acabca7c4a18408b752d081aac79c4ccf0b36ac4643e,eligible
e002_coupler/artifacts/attempt_001/factorial/translation/translated_028.json,905,048f28a863d1391ae9c8ce2100e67d0f4873cdaab1c70d3f41e25bd03c75e393,eligible
e002_coupler/artifacts/attempt_001/factorial/translation/translated_029.json,905,45d1bf70ae19c69dba274f6efe15e6088ebb75699e28616d07b91145270fed3a,eligible
e002_coupler/artifacts/attempt_001/factorial/translation/translated_030.json,902,5a05558e2bd01e0efeadda7928cfaa4bacd121c8d5abe3acd6aee1d185acb85d,eligible
e002_coupler/artifacts/attempt_001/factorial/translation/translated_031.json,898,dba26563ea0eeb05de399b66f47fa5739d3db0e8c51be5a7a5a129c1ca747eea,eligible
e002_coupler/artifacts/attempt_001/figures/.gitkeep,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,eligible
e002_coupler/artifacts/attempt_001/figures/base_vs_corrected_delta_nll.png,30052,e020df2258930ee1217dcbe17ebe12bc6dbf7472daa454293d7670880a039836,eligible
e002_coupler/artifacts/attempt_001/figures/chart_map.json,1147,075956a65337bc022fc5d30be536cd0f05a67688ac22f9959190bb003d70bd57,eligible
e002_coupler/artifacts/attempt_001/figures/corrected_vs_shuffled.png,30875,3d46c778b5dd184c3b7b110cc516421bf846da56b44e01c1563db6b36b0fa89d,eligible
e002_coupler/artifacts/attempt_001/figures/correction_magnitude_by_layer.png,99820,f03657a86de1e40b61fc1092820f610a1b13e795c7141179f8f97b0f3c6f1d87,eligible
e002_coupler/artifacts/attempt_001/figures/factorial_condition_nll.png,40862,8772af626d4f709537e571925cc2ee6d97fa40bac7680e44dcf25cc186d36dcc,eligible
e002_coupler/artifacts/attempt_001/figures/factorial_interactions.png,46557,66d0f3043593083ab112a4256409fed35a13d1843419a634b48bf3868d876567,eligible
e002_coupler/artifacts/attempt_001/figures/native_context_recovery.png,35237,b5efcdeac58de1edc166bc07ecd2041156636ccf11754194d3a74e7fde5fdcaf,eligible
e002_coupler/artifacts/attempt_001/figures/source_vs_corrected.png,43370,7b7afef8224608c2fb305f2174878a6bbf6dc91203a813161f187b25352299bd,eligible
e002_coupler/artifacts/attempt_001/figures/state_repair_to_256_tokens.png,71656,068e827773d5c895df15d61a9b13adedd51fa6fdfe0f03e83df0496de4794fa2,eligible
e002_coupler/artifacts/attempt_001/figures/timing_breakdown.png,43105,d03159956fb2af44b14f374013691d5287b17f102dcb7d5b4627ef754efa1e5e,eligible
e002_coupler/artifacts/attempt_001/figures/verdict_summary.png,61544,47c79977765fe0cca95b0b3d98ec35286f1e267e6b8f803a811bcc0af1da6c5a,eligible
e002_coupler/artifacts/attempt_001/implementation/.gitkeep,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,eligible
e002_coupler/artifacts/attempt_001/implementation/e001_integrity.json,8961,a6a7ee9139064a447941e6b9398850a7823d4db33c5949bbca0d209ce6e3be77,eligible
e002_coupler/artifacts/attempt_001/implementation/final_integrity_audit.json,1120,509c80b6b88fb6f4521dfd3cb60ebeea0bd6206a6c93194faad65a20e07deeee,eligible
e002_coupler/artifacts/attempt_001/implementation/locked_path_smoke.json,1235,b799bac6dabf5a0e961e8016d5baa552e0d9ceda3ced62effabdbef902a12f89,eligible
e002_coupler/artifacts/attempt_001/implementation/prelocked_test_results.json,5197,56cad99f6f337e46ef21160cee7afe59cbda0aa1fa6e8a86a467aaff7754644e,eligible
e002_coupler/artifacts/attempt_001/implementation/prelocked_tests_final.xml,6908,9ce47501b3bb12cddb3e9782c72140b45a15b7d3939d5b5c31a8c9dc8e0fdf8c,eligible
e002_coupler/artifacts/attempt_001/implementation/prelocked_tests_final_2.xml,6908,8f13625bad6a953eac3b5cb4b45e9128040f84332320bfa54a4039770ee9ec91,eligible
e002_coupler/artifacts/attempt_001/implementation/same_model_restore_smoke.json,1109,3f20d065dc55b640835204d8d6de6f42e2f748e166c79f65c85b2e950a7532d4,eligible
e002_coupler/artifacts/attempt_001/long_context/.gitkeep,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,eligible
e002_coupler/artifacts/attempt_001/timing/.gitkeep,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,eligible
e002_coupler/artifacts/attempt_001/verdict/.gitkeep,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,eligible
e002_coupler/artifacts/attempt_001/verdict/4k_verdict.json,281,8bef6e4ed141c22dc3be995b8de193edc02ab9cfdcb07fb035dea8534f0879a5,eligible
e002_coupler/artifacts/attempt_001/verdict/RESULT.json,551668,1504a3058ec6beb30876829788871cdccb9d1c9bce87ce0da9d68196ffd2ab18,eligible
e002_coupler/artifacts/attempt_001/verdict/final_verdict.json,635,5b889c50fe8536ba30807056904cee8e6a1ceccf886ad446b3d105ad1036b066,eligible
e002_coupler/correction/__init__.py,54,f182a51dbe4a479a424392c941bacfa6baf8e87adecf9804b44eb67d60400017,eligible
e002_coupler/correction/losses.py,1088,98d2ba71adb0d4ddf79a76dc1b79bc9d451b3ede38ad582fc7c34621d2b1576d,eligible
e002_coupler/correction/model.py,11708,f3930803c991c505df09358a00b7cbf27a191b4d9bb8ad0ee338dac4a77a79be,eligible
e002_coupler/correction/serialization.py,3111,dad0c78435dd730f69d5e93c055da3dabd7479e90bcbf6fb871b7406fc5f6dec,eligible
e002_coupler/data/fit_correction/.gitkeep,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,eligible
e002_coupler/data/fit_correction/reference.json,300,9adb54ff3bf756283ab461f70acbe38e37e2c81db7b806fb8ac2fccbae974afc,eligible
e002_coupler/data/locked/.gitkeep,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,eligible
e002_coupler/data/locked/manifest.jsonl,1319606,ac0b4db6065f5960e0d2bd7cf321f716fb16b9ae8026b12528c45f619398e524,eligible
e002_coupler/data/locked/selection.json,1497,e23db4e65dbd4e9b16ea54dcb30cb14784db5db6a63cbb973bf6610859003e25,eligible
e002_coupler/data/long/.gitkeep,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,eligible
e002_coupler/data/long/manifest.jsonl,1208277,7bbe94629ac8d2363c145e4d278e6c8a085486107ae9506ecaabc4a1b334bc2b,eligible
e002_coupler/data/validation_correction/.gitkeep,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,eligible
e002_coupler/data/validation_correction/reference.json,313,461db1ae43554ecc613e9b3e1ee2fcc90e26259004d8d5a1add43f4ee02c6d17,eligible
e002_coupler/data/validation_factorial/.gitkeep,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,eligible
e002_coupler/data/validation_factorial/manifest.jsonl,632618,7c94d12f0e528d7c8206eb6780ca52d79ce16bd465e58bf344e95406975ce6f2,eligible
e002_coupler/data/validation_factorial/selection.json,787,7cfa6a087df5d37a81ec3e510d2b1d1cb2e1736a97d5b42568f3b7dfdff97d92,eligible
e002_coupler/factorial/__init__.py,55,62a7f1dfc84a24f2fe2676fe7a680750008cc9617c174053534632807640def7,eligible
e002_coupler/factorial/composer.py,2712,70c3a9e11686176b7dd90495555fd568958b623416391a9f13fe2b358abde301,eligible
e002_coupler/reuse/e001_refs.json,3303,18e02bd3689271f2ad0ede46d5d4397881541da0ae7315b85968451811dc44b3,eligible
e002_coupler/runtime/__init__.py,48,401ceeebacb999df17831cda774b1110f576f71ddbe5b0373ecd812cce5e5c53,eligible
e002_coupler/runtime/console_summary.py,4013,0f2b16ff262ade3626ed0d0aa83f1cc54754f684ea99954cc40cea99a64784ec,eligible
e002_coupler/runtime/constants.py,1153,f5a45586d96bcf6020a7ab9eba68c3189a2dc220f1616015f5993c9d6c4f69c3,eligible
e002_coupler/runtime/data_manifests.py,12192,11e0eb46314b70b0e48ae92c6cf555accba4732c25fabd6bf0ca1234571b5e54,eligible
e002_coupler/runtime/factorial_run.py,12252,b20590b74c3d15070d4fc56b0690cbf13f4a18aa90a48a3b1c117cf2d22ade3c,eligible
e002_coupler/runtime/final_audit.py,4094,106718e17cae0137c5dec0f4f66759751aecfae4bcd379d491f5e641d31588fc,eligible
e002_coupler/runtime/final_manifest.py,2730,9bfdacbf332830e78c7253a350dcd58a42761f4f09477a5991ed929dbe0a345b,eligible
e002_coupler/runtime/freeze_manifest.py,5012,35c192acddcfb152478c16e16a6346aef0b6c86efea61e93038f6771f592dc27,eligible
e002_coupler/runtime/install.py,2415,ad2cda4990321286d45e36b248c9f75dbff86b5a808d95dd95511ecd9300b2b5,eligible
e002_coupler/runtime/integrity.py,8037,46bee063cc089879851270f8ba4b87eeabb0cedc9ff9c04a28bfa2abae7c9b38,eligible
e002_coupler/runtime/lock_guard.py,2802,da3e1a4a3adbb1f838ef2da0f6c0b8e9d0e3bc190b16f9c3919916984e945b6e,eligible
e002_coupler/runtime/locked_path_smoke.py,5766,bb27254a268c9e411015ac26d2cadc07a81645338a60c6d6c6f302fca043f7ab,eligible
e002_coupler/runtime/locked_run.py,26346,b2b022361341ec7fe092617ead1bcb50c702e89fb6bad7e74d9c04b6d5f44f0d,eligible
e002_coupler/runtime/long_run.py,11028,d25adad464c0e2eb918e8a1947114079a627d82095b4051b1537b8424ee0aaee,eligible
e002_coupler/runtime/postverdict_ablations.py,6153,b6f8346d539f0c40fff222165bae2ccd7e9d51e2785ca66868b45a10d80d979c,eligible
e002_coupler/runtime/prepare_correction.py,10354,aebc19181d362ff93bd4a9d5e6536cc571e133f67d79371950b47cf73a3c965a,eligible
